prompt_id,source_prompt_id,family_id,source_cluster_id,query_position,swapped_position,source_input_ids,input_ids,schema_version
qcontrol_425dc22fdf23ace9,qseq_5424f27d1db343c0,length_64_gap_16,qcluster_locked_test_0096,63,16,97516 84496 9129 112067 17923 54889 148897 82172 33325 102968 114147 103810 21564 46286 97742 97205 110710 113698 106458 17704 141401 78160 142987 45768 80883 8279 6973 6372 85380 66433 7240 38822 46132 47106 73557 123406 90150 38227 15887 75838 76546 35549 11887 83045 134123 135502 119539 46879 109133 125176 16599 123567 48846 136243 54031 77440 87701 67742 97163 131763 51633 5847 13788 46879,97516 84496 9129 112067 17923 54889 148897 82172 33325 102968 114147 103810 21564 46286 97742 97205 46879 113698 106458 17704 141401 78160 142987 45768 80883 8279 6973 6372 85380 66433 7240 38822 46132 47106 73557 123406 90150 38227 15887 75838 76546 35549 11887 83045 134123 135502 119539 46879 109133 125176 16599 123567 48846 136243 54031 77440 87701 67742 97163 131763 51633 5847 13788 110710,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_12ce1977ae9a1e17,qseq_905457159de26ecd,length_64_gap_16,qcluster_locked_test_0097,63,10,90116 129932 72871 32182 105171 83664 34298 70358 43336 120279 136243 106780 59932 143151 11342 150230 26747 95142 56192 8211 79615 59978 10924 91268 113319 74331 43729 60815 28993 61642 54770 8368 57789 65371 145405 97768 25047 47674 121529 78383 142839 17505 134330 86112 25148 76087 130076 82508 69606 124464 126310 82884 134561 70983 83327 11925 88264 29035 51590 77021 73217 2286 151601 82508,90116 129932 72871 32182 105171 83664 34298 70358 43336 120279 82508 106780 59932 143151 11342 150230 26747 95142 56192 8211 79615 59978 10924 91268 113319 74331 43729 60815 28993 61642 54770 8368 57789 65371 145405 97768 25047 47674 121529 78383 142839 17505 134330 86112 25148 76087 130076 82508 69606 124464 126310 82884 134561 70983 83327 11925 88264 29035 51590 77021 73217 2286 151601 136243,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_ede36fc9a557ce13,qseq_4d6ddb985e74c4d8,length_64_gap_16,qcluster_locked_test_0098,63,44,57368 127304 53673 130046 145154 140319 15623 40621 65371 101161 17417 107219 131750 77329 53649 57789 101440 150898 30722 138494 34058 36427 23922 128286 46259 98581 32337 135133 82493 120283 12514 49331 10738 58948 136229 23151 111185 5856 133231 33045 98232 80513 130995 21145 27862 55282 78156 59694 128289 130073 18951 136566 91917 91097 80196 78514 76016 37930 63438 37011 149509 76567 52140 59694,57368 127304 53673 130046 145154 140319 15623 40621 65371 101161 17417 107219 131750 77329 53649 57789 101440 150898 30722 138494 34058 36427 23922 128286 46259 98581 32337 135133 82493 120283 12514 49331 10738 58948 136229 23151 111185 5856 133231 33045 98232 80513 130995 21145 59694 55282 78156 59694 128289 130073 18951 136566 91917 91097 80196 78514 76016 37930 63438 37011 149509 76567 52140 27862,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_3a4493a61e750baa,qseq_a8931d647ec4f53d,length_64_gap_16,qcluster_locked_test_0099,63,36,61291 98211 123269 25359 129686 12161 78736 141371 137462 111331 4799 111692 100783 40547 65416 120886 141984 59187 8004 132363 122253 51610 134325 19926 53262 45052 103980 26132 133231 23963 108267 33812 36578 46132 100210 33690 48936 147103 14504 116782 87461 80001 21341 32837 35212 785 54889 125209 18837 147070 25270 28070 119547 12553 38248 128287 52795 64304 150230 101541 141096 2225 80559 125209,61291 98211 123269 25359 129686 12161 78736 141371 137462 111331 4799 111692 100783 40547 65416 120886 141984 59187 8004 132363 122253 51610 134325 19926 53262 45052 103980 26132 133231 23963 108267 33812 36578 46132 100210 33690 125209 147103 14504 116782 87461 80001 21341 32837 35212 785 54889 125209 18837 147070 25270 28070 119547 12553 38248 128287 52795 64304 150230 101541 141096 2225 80559 48936,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_56de84506a565c97,qseq_c39d326f961843e9,length_64_gap_16,qcluster_locked_test_0100,63,21,46011 121112 43254 38742 49275 64485 151349 141794 126853 10344 101365 62840 126485 47513 99387 107774 28985 11593 143151 80478 125209 77021 102968 130630 97171 107107 35549 84550 41492 10701 106657 81595 45909 65384 62720 120002 94678 65725 69832 112059 113964 141390 88290 15515 18289 38025 67546 129856 92846 75642 33937 54401 15345 26715 61203 15820 8976 87003 109916 142051 22632 80320 76306 129856,46011 121112 43254 38742 49275 64485 151349 141794 126853 10344 101365 62840 126485 47513 99387 107774 28985 11593 143151 80478 125209 129856 102968 130630 97171 107107 35549 84550 41492 10701 106657 81595 45909 65384 62720 120002 94678 65725 69832 112059 113964 141390 88290 15515 18289 38025 67546 129856 92846 75642 33937 54401 15345 26715 61203 15820 8976 87003 109916 142051 22632 80320 76306 77021,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_272c03dc8f39793e,qseq_40d1c6c83518e781,length_64_gap_16,qcluster_locked_test_0101,63,38,108267 30947 51633 73985 111714 86611 26978 15142 139845 126259 120283 150898 57127 48098 27301 86525 123735 99736 46835 137988 32074 15293 16639 83362 63413 125495 31635 67057 20606 93281 50890 75817 77603 76402 87598 51547 600 85198 137037 103752 119547 55282 69530 85078 71087 72379 37515 102040 90447 50583 104163 38469 119228 84227 78422 143155 54245 69650 133970 79717 66254 105093 69719 102040,108267 30947 51633 73985 111714 86611 26978 15142 139845 126259 120283 150898 57127 48098 27301 86525 123735 99736 46835 137988 32074 15293 16639 83362 63413 125495 31635 67057 20606 93281 50890 75817 77603 76402 87598 51547 600 85198 102040 103752 119547 55282 69530 85078 71087 72379 37515 102040 90447 50583 104163 38469 119228 84227 78422 143155 54245 69650 133970 79717 66254 105093 69719 137037,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_769f4c752301346e,qseq_6a7bcebb6aa5dd27,length_64_gap_16,qcluster_locked_test_0102,63,30,18732 49594 80786 31396 65371 139352 3992 41374 148917 51910 72855 5377 33768 18951 113964 54531 24058 59952 3644 22934 26830 69606 559 124174 139656 128786 65748 1781 11053 31721 10946 134355 144189 17230 56670 117348 129346 1107 91744 112823 88543 107147 109595 147716 11388 102546 57463 30606 20332 54624 125553 86316 72371 87701 75655 139275 27863 61441 110651 111724 121240 125014 24003 30606,18732 49594 80786 31396 65371 139352 3992 41374 148917 51910 72855 5377 33768 18951 113964 54531 24058 59952 3644 22934 26830 69606 559 124174 139656 128786 65748 1781 11053 31721 30606 134355 144189 17230 56670 117348 129346 1107 91744 112823 88543 107147 109595 147716 11388 102546 57463 30606 20332 54624 125553 86316 72371 87701 75655 139275 27863 61441 110651 111724 121240 125014 24003 10946,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_55e32c039ad6e64e,qseq_659d03258e5c22e5,length_64_gap_16,qcluster_locked_test_0103,63,3,42332 29629 51975 78422 121167 22239 65885 71518 77807 102968 56158 54821 85390 114783 60351 122064 69004 7322 76089 85035 47129 33332 24509 87107 15880 22559 138046 141574 99736 102071 36427 122516 100109 22817 502 119846 42378 67675 54624 125544 14187 104322 24388 3673 103170 108651 10408 96100 60917 14123 94586 24450 95466 2186 30765 29437 82389 17142 100532 101624 27264 137618 44795 96100,42332 29629 51975 96100 121167 22239 65885 71518 77807 102968 56158 54821 85390 114783 60351 122064 69004 7322 76089 85035 47129 33332 24509 87107 15880 22559 138046 141574 99736 102071 36427 122516 100109 22817 502 119846 42378 67675 54624 125544 14187 104322 24388 3673 103170 108651 10408 96100 60917 14123 94586 24450 95466 2186 30765 29437 82389 17142 100532 101624 27264 137618 44795 78422,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_d1388517db433c79,qseq_7f0679c936fe44f8,length_64_gap_16,qcluster_locked_test_0104,63,10,73217 78674 19439 148640 29365 64132 87598 119011 130122 40641 150848 10021 117029 44754 79576 47487 61857 50755 32718 114761 73828 92236 18124 102392 150898 148219 102538 12808 100494 67752 61022 41903 52800 140947 150230 143162 101365 61616 113643 149085 2015 119012 24040 100468 41139 101541 26978 47575 49594 63413 57267 29222 102562 19693 4745 5847 143665 125254 150274 31255 73557 137698 2286 47575,73217 78674 19439 148640 29365 64132 87598 119011 130122 40641 47575 10021 117029 44754 79576 47487 61857 50755 32718 114761 73828 92236 18124 102392 150898 148219 102538 12808 100494 67752 61022 41903 52800 140947 150230 143162 101365 61616 113643 149085 2015 119012 24040 100468 41139 101541 26978 47575 49594 63413 57267 29222 102562 19693 4745 5847 143665 125254 150274 31255 73557 137698 2286 150848,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_4f32e7a68ac4f24f,qseq_866e107daaa9feb2,length_64_gap_16,qcluster_locked_test_0105,63,4,79041 82172 89047 41496 88560 16371 127391 10924 87750 23792 122092 65078 82356 66455 145043 135676 111714 38187 65529 76546 9682 12336 146441 36495 39607 96644 150991 143775 106656 89558 8060 111592 83868 108286 77627 28505 29021 13765 19533 12329 57108 11230 101118 39288 62501 136906 57827 62428 131939 72541 11286 94803 128327 126056 19693 1709 7290 144420 46238 25127 80165 148484 143585 62428,79041 82172 89047 41496 62428 16371 127391 10924 87750 23792 122092 65078 82356 66455 145043 135676 111714 38187 65529 76546 9682 12336 146441 36495 39607 96644 150991 143775 106656 89558 8060 111592 83868 108286 77627 28505 29021 13765 19533 12329 57108 11230 101118 39288 62501 136906 57827 62428 131939 72541 11286 94803 128327 126056 19693 1709 7290 144420 46238 25127 80165 148484 143585 88560,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_3d3d3bd7248c3cef,qseq_daad2fa5c6579a71,length_64_gap_16,qcluster_locked_test_0106,63,53,77740 150859 16595 3632 66314 24387 130352 119470 41139 139927 29899 85362 75763 67412 37904 59168 84132 80883 60351 118940 89047 141096 28356 88734 130154 120846 84612 41207 40591 83110 46231 11593 49966 30681 5366 12493 7986 82547 125493 106863 69595 36618 134751 118451 44875 148525 63176 41374 85440 10564 8726 41793 4963 38923 70410 78502 89736 48287 23835 102038 54240 33426 23575 41374,77740 150859 16595 3632 66314 24387 130352 119470 41139 139927 29899 85362 75763 67412 37904 59168 84132 80883 60351 118940 89047 141096 28356 88734 130154 120846 84612 41207 40591 83110 46231 11593 49966 30681 5366 12493 7986 82547 125493 106863 69595 36618 134751 118451 44875 148525 63176 41374 85440 10564 8726 41793 4963 41374 70410 78502 89736 48287 23835 102038 54240 33426 23575 38923,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_0843bf8d0e1aef57,qseq_8a9f41f24dc67656,length_64_gap_16,qcluster_locked_test_0107,63,46,77982 119104 150230 46835 118815 142807 43336 82383 61302 10446 94659 18446 22515 57346 13765 11924 34153 115802 2355 132447 23803 144231 110169 116500 53674 49621 72119 140685 119664 40973 142894 69004 107053 148402 34654 106036 108315 83883 76548 10441 84650 9877 148177 18601 37446 74301 26312 8643 27552 97190 111483 32550 47762 142051 32459 119846 99072 23186 77807 144247 20902 132280 44804 8643,77982 119104 150230 46835 118815 142807 43336 82383 61302 10446 94659 18446 22515 57346 13765 11924 34153 115802 2355 132447 23803 144231 110169 116500 53674 49621 72119 140685 119664 40973 142894 69004 107053 148402 34654 106036 108315 83883 76548 10441 84650 9877 148177 18601 37446 74301 8643 8643 27552 97190 111483 32550 47762 142051 32459 119846 99072 23186 77807 144247 20902 132280 44804 26312,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_33213814ce7ef0df,qseq_bc3740e02cea7ed5,length_64_gap_16,qcluster_locked_test_0108,63,31,106199 49645 150432 39046 35309 107462 145202 134095 83629 74121 110341 109911 27780 19693 124649 110092 98949 11425 76257 63925 36653 97302 68737 45038 134078 66693 101147 75817 1188 137534 79077 1917 137152 77917 94678 128085 130166 108889 14385 77183 125795 80786 4544 4452 137462 14972 56670 4085 68974 54209 2659 117334 108605 113643 55299 37610 91726 63817 93671 48903 53100 71222 17166 4085,106199 49645 150432 39046 35309 107462 145202 134095 83629 74121 110341 109911 27780 19693 124649 110092 98949 11425 76257 63925 36653 97302 68737 45038 134078 66693 101147 75817 1188 137534 79077 4085 137152 77917 94678 128085 130166 108889 14385 77183 125795 80786 4544 4452 137462 14972 56670 4085 68974 54209 2659 117334 108605 113643 55299 37610 91726 63817 93671 48903 53100 71222 17166 1917,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_bdfe898c86494ea8,qseq_95057f777b47c9b0,length_64_gap_16,qcluster_locked_test_0109,63,30,39490 33713 132280 84021 52280 84550 23792 9429 32115 107590 59932 79292 125702 74783 19493 99914 78502 16404 144718 74379 87384 2818 31478 61665 59000 67890 94475 90669 87930 60607 12090 68047 70410 39510 58948 3717 126485 74084 54921 105386 108032 151601 39768 27875 128111 137837 61119 40928 119418 127927 123780 136658 120002 110827 130041 44149 6899 96516 76857 108267 138718 145412 51842 40928,39490 33713 132280 84021 52280 84550 23792 9429 32115 107590 59932 79292 125702 74783 19493 99914 78502 16404 144718 74379 87384 2818 31478 61665 59000 67890 94475 90669 87930 60607 40928 68047 70410 39510 58948 3717 126485 74084 54921 105386 108032 151601 39768 27875 128111 137837 61119 40928 119418 127927 123780 136658 120002 110827 130041 44149 6899 96516 76857 108267 138718 145412 51842 12090,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_7cd15f056a495ef2,qseq_4f432d55d2d5e4f4,length_64_gap_16,qcluster_locked_test_0110,63,32,79237 105875 129362 21637 93280 107774 124786 72484 128310 112011 97699 9429 108166 9682 51952 61857 14972 19273 24575 83300 30571 26406 55763 68974 121480 105388 33046 124256 8378 101605 86839 21749 74379 37439 76520 74927 31255 24818 135668 35309 86109 87661 110555 26157 14920 72294 63925 25270 3992 112059 144467 57800 128085 15648 74160 88419 59952 105171 86083 114147 102642 124601 79865 25270,79237 105875 129362 21637 93280 107774 124786 72484 128310 112011 97699 9429 108166 9682 51952 61857 14972 19273 24575 83300 30571 26406 55763 68974 121480 105388 33046 124256 8378 101605 86839 21749 25270 37439 76520 74927 31255 24818 135668 35309 86109 87661 110555 26157 14920 72294 63925 25270 3992 112059 144467 57800 128085 15648 74160 88419 59952 105171 86083 114147 102642 124601 79865 74379,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_9d4833dd4ed4f65c,qseq_e86a302745b582bc,length_64_gap_16,qcluster_locked_test_0111,63,16,134600 58850 113964 53953 33342 15526 112403 63183 113698 22447 128289 74636 99417 127413 69080 11887 49645 76548 8379 2800 118665 98031 121072 84021 145526 131991 8211 27842 70855 83040 107705 106657 100406 71932 144017 149186 133970 125209 91071 31686 41435 26715 18124 134751 72995 11053 23792 89510 87701 92421 55087 95142 85035 3541 36263 10670 139537 106564 21621 127463 93017 74184 6006 89510,134600 58850 113964 53953 33342 15526 112403 63183 113698 22447 128289 74636 99417 127413 69080 11887 89510 76548 8379 2800 118665 98031 121072 84021 145526 131991 8211 27842 70855 83040 107705 106657 100406 71932 144017 149186 133970 125209 91071 31686 41435 26715 18124 134751 72995 11053 23792 89510 87701 92421 55087 95142 85035 3541 36263 10670 139537 106564 21621 127463 93017 74184 6006 49645,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_84215758dccb0465,qseq_55782314368047a4,length_64_gap_16,qcluster_locked_test_0112,63,41,37242 55763 126853 112489 34153 106656 37011 122516 101129 71584 116120 3226 122961 45038 126000 97171 120239 4946 62153 100721 9620 72068 59978 23922 11053 36495 21362 63469 17999 39955 128704 88126 27474 76097 2659 129352 78328 46011 9342 110726 83630 45427 148042 31813 87930 101440 80636 87998 103810 21188 88728 30765 135273 115148 98949 142156 84707 118610 123774 150999 125795 149909 31255 87998,37242 55763 126853 112489 34153 106656 37011 122516 101129 71584 116120 3226 122961 45038 126000 97171 120239 4946 62153 100721 9620 72068 59978 23922 11053 36495 21362 63469 17999 39955 128704 88126 27474 76097 2659 129352 78328 46011 9342 110726 83630 87998 148042 31813 87930 101440 80636 87998 103810 21188 88728 30765 135273 115148 98949 142156 84707 118610 123774 150999 125795 149909 31255 45427,observerbench.qwen_induction.matched_non_induction.v1
qcontrol_d7f623b7845bb47f,qseq_02b59c2d572b8ea3,length_64_gap_16,qcluster_locked_test_0113,63,4,51213 14597 120886 101479 39233 62400 48287 64839 123788 88309 6989 112067 25185 8933 4206 77982 14123 139095 34146 87920 145624 44517 56158 30765 31255 132584 21206 40485 88037 80856 92343 3544 58939 67381 134653 75077 76016 132363 1266 85331 26457 110169 149876 11972 13173 6051 73217 76055 92883 16572 46879 119017 106202 117155 140319 151517 96253 132002 89047 777 134751 88651 90290 76055,51213 14597 120886 101479 76055 62400 48287 64839 123788 88309 6989 112067 25185 8933 4206 77982 14123 139095 34146 87920 145624 44517 56158 30765 31255 132584 21206 40485 88037 80856 92343 3544 58939 67381 134653 75077 76016 132363 1266 85331 26457 110169 149876 11972 13173 6051 73217 76055 92883 16572 46879 119017 106202 117155 140319 151517 96253 132002 89047 777 134751 88651 90290 39233,observerbench.qwen_induction.matched_non_induction.v1
