example_idx,delta_integrated_squared_error_fo_minus_lifted,delta_integrated_absolute_error_fo_minus_lifted,delta_final_target_abs_error_fo_minus_lifted,delta_final_target_squared_error_fo_minus_lifted,delta_cumulative_collateral_abs_fo_minus_lifted,delta_final_collateral_abs_fo_minus_lifted,delta_actuation_energy_l1_fo_minus_lifted,delta_observer_bias_abs_mean_fo_minus_lifted,delta_max_abs_error_fo_minus_lifted,delta_final_over_initial_squared_error_fo_minus_lifted
1236,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
1237,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1238,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1239,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
1240,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1241,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1242,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
1243,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1244,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1245,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1246,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1247,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1248,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1249,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1250,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1251,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1252,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1253,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1254,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
1255,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
1256,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1257,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
1258,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1259,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1260,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1261,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1262,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1263,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
1264,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1265,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
1266,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1267,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
1268,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1269,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1270,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1271,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
1272,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1273,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
1274,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1275,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1276,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1277,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1278,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1279,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
1280,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1281,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
1282,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1283,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1284,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1285,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
1286,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
1287,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
1288,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1289,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
1290,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
1291,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
1292,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1293,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1294,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
1295,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1296,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1297,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
1298,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1299,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
1300,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
1301,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1302,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1303,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
1304,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1305,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1306,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1307,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
1308,2.0895154492946155e-08,4.879795563184075e-07,6.66816751537791e-08,4.281264582651004e-09,1.7979589095329374e-08,2.202829252340166e-09,5.903029733356213e-07,4.691476307785991e-08,6.66816751537791e-08,4.281264773986493e-05
1309,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
1310,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
1311,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
1312,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1313,-9.940478366225053e-09,-1.394552584077502e-06,2.2730628057576752e-07,2.435069556607075e-10,5.943647207740099e-08,7.306157234765465e-09,2.0050092756351834e-06,-1.1922363520044943e-08,0.0,2.435074201140308e-06
1314,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
1315,-2.5033034337703514e-08,-8.354837861546116e-07,-1.2405013455341063e-07,-5.531476037412206e-09,-3.190678865561125e-08,-3.929213510112106e-09,-1.0921450172562963e-06,-8.234404378498761e-08,-1.2405013455341063e-07,-5.53148658788416e-05
1316,-6.699157873400752e-08,-9.780532877479153e-07,-1.2711622854322258e-07,-1.3009558581886932e-08,-3.230420664301903e-08,-3.9834883169831414e-09,-1.1176122689526835e-06,-9.283531622605867e-08,-1.2711622854322258e-07,-0.00013009583395628965
